subID,blocknum,contrast,muscle_used,perf,rt,evshowtime,respLR,corrLR,TiltSSVEP
3,7,0.14,4,1,1.06329650000043,1.2719935999994,2,2,1
3,7,0.14,4,1,1.12195580000116,1.33067520000259,1,1,2
3,7,0.07,4,2,1.19223919999786,1.40160309999919,2,1,2
3,7,0.07,44,1,0.686291600002733,0.89523950000148,2,2,1
3,7,0.07,44,1,0.768717499999184,0.97748810000121,1,1,2
3,7,0.07,44,2,0.925204499999381,1.13065339999957,2,1,2
3,7,0.07,44,1,0.592507199999091,0.800786200001312,2,2,1
3,7,0.14,44,1,0.615074600002117,0.824286200000643,2,2,2
3,7,0.07,44,2,0.909570200001326,1.11881480000011,1,2,1
3,7,0.07,44,2,1.19232419999753,1.40156229999775,1,2,2
3,7,0.07,44,1,0.733511400001589,0.942309600002773,1,1,1
3,7,0.14,44,1,0.568555000001652,0.800822700002755,2,2,1
3,7,0.14,44,2,0.968599299998459,1.17771269999866,1,2,2
3,7,0.14,44,1,0.592135699997016,0.801158399997803,2,2,2
3,7,0.14,44,2,0.839004599998589,1.04827709999881,2,1,1
3,7,0.07,44,1,1.21659100000034,1.42535439999847,1,1,1
3,7,0.07,44,1,1.19286849999844,1.40144179999697,2,2,1
3,7,0.14,44,1,0.592024999998102,0.800792999998521,2,2,1
3,7,0.07,44,2,0.462266700000328,0.800575600002048,2,1,2
3,8,0.07,4,5,0.261973399999988,0.812708900000871,2,2,1
3,8,0.07,4,1,1.29917449999994,1.50758339999811,1,1,1
3,8,0.14,4,1,0.897983099999692,1.10731789999772,1,1,2
3,8,0.07,4,5,0.827609500000108,1.03622010000254,2,1,2
3,8,0.14,4,1,0.780867499997839,0.989388399997551,1,1,2
3,8,0.07,4,1,0.957639399999607,1.16597629999887,1,1,1
3,8,0.07,4,6,1.54545399999915,1.75463800000216,1,1,1
3,8,0.14,4,5,0.815976800000499,1.02470829999947,2,2,1
3,8,0.07,4,1,0.827654299999267,1.03657849999945,1,1,2
3,8,0.14,4,1,0.946145499998238,1.15474840000024,1,1,1
3,8,0.07,4,6,1.66498800000045,1.87264119999963,1,2,2
3,8,0.14,4,1,1.00463010000021,1.21302910000304,1,1,1
3,8,0.14,4,1,0.89779930000077,1.10697580000124,1,1,1
3,8,0.14,4,5,0.710241000000678,0.918643500001053,2,2,1
3,8,0.14,4,1,0.733627100002195,0.942191099999036,1,1,1
3,8,0.07,4,1,1.01639910000085,1.22466110000096,2,2,1
3,8,0.07,44,1,1.36940670000331,1.57827460000044,1,1,1
3,8,0.14,44,1,0.768348599998717,0.977397399998154,2,2,2
3,8,0.07,44,1,1.28659189999962,1.49574310000025,2,2,2
3,8,0.14,44,1,0.650690400001622,0.860074200001691,2,2,2
3,8,0.14,44,1,0.653273200001422,0.859713300000294,2,2,1
3,8,0.14,44,1,0.827892500001326,1.0365813999997,1,1,1
3,8,0.14,44,1,1.1809104999993,1.38994559999992,2,2,2
3,8,0.07,44,1,0.662997700001142,0.871557700000267,1,1,1
3,8,0.14,44,2,0.226900599998771,0.800972599998204,2,1,2
3,8,0.14,44,1,0.556310799998755,0.800883299998532,1,1,2
3,8,0.14,44,1,0.476853799998935,0.800945700000739,1,1,1
3,8,0.07,44,1,0.827790999999706,1.03662849999819,1,1,2
3,8,0.07,44,1,1.09814390000247,1.30721510000149,1,1,2
3,8,0.07,44,1,1.12229410000145,1.33097629999975,1,1,1
3,8,0.07,44,2,1.05189819999941,1.26079930000196,1,2,2
3,8,0.14,44,1,0.662721400000009,0.871476899999834,2,2,2
3,8,0.14,4,1,0.816736799999489,1.02481930000067,1,1,2
3,8,0.14,4,1,0.874944099999993,1.08388730000297,2,2,2
3,8,0.07,4,1,1.39651870000307,1.6017602000029,1,1,2
3,8,0.14,4,1,1.05093029999989,1.26015089999783,1,1,2
3,8,0.07,4,6,1.75765930000125,1.96671250000145,1,1,2
3,8,0.07,4,1,1.36950409999918,1.57835310000155,1,1,1
3,8,0.07,4,5,0.93331450000187,1.1425956000021,2,2,1
3,8,0.07,4,2,1.26358900000196,1.47235720000026,1,2,2
3,8,0.07,4,2,1.15760640000008,1.36616589999903,2,1,1
3,8,0.07,4,5,0.79234649999853,1.00096839999969,2,2,1
3,8,0.07,4,5,0.933291299999837,1.14249449999988,1,2,1
3,8,0.14,4,5,1.35731619999933,1.56644880000022,1,1,1
3,8,0.07,4,1,0.698261599998659,0.906807999999728,2,2,1
3,8,0.07,4,1,0.909763100000418,1.11902320000081,1,1,2
3,8,0.14,4,1,0.769178499998816,0.977574799999275,2,2,1
3,8,0.07,4,6,1.74594969999816,1.95525089999865,1,2,2
3,8,0.07,44,1,0.556361000002653,0.800773400002072,1,1,1
3,8,0.07,44,1,0.674649300002784,0.883340000000317,2,2,2
3,8,0.07,44,1,0.898456499999156,1.10715390000041,2,2,2
3,8,0.07,44,1,1.15722789999927,1.36626210000031,1,1,2
3,8,0.14,44,6,1.81718140000157,2.01431579999917,1,1,2
3,8,0.14,44,1,0.746421299998474,0.954165799998009,1,1,1
3,8,0.07,44,2,0.945128399998794,1.15446800000063,1,2,1
3,8,0.07,44,6,1.81661150000218,2.01415080000152,2,1,1
3,8,0.07,44,1,0.121515200000431,0.801051400001597,2,2,1
3,8,0.07,44,1,0.615920199998072,0.824723900001118,2,2,1
3,8,0.07,44,1,1.02790119999918,1.23675599999842,2,2,1
3,8,0.07,44,2,0.854903499999637,1.06000789999962,2,1,1
3,8,0.07,44,4,NaN,2.013958800002,0,1,2
3,8,0.14,44,1,0.604876699999295,0.812698599998839,2,2,1
3,8,0.07,44,1,0.815840499999467,1.02470510000057,2,2,1
3,8,0.07,44,1,1.40629750000153,1.61352339999939,2,2,2
3,8,0.14,4,6,1.79351289999977,2.00211990000025,1,1,1
3,8,0.07,4,4,NaN,2.01401840000108,0,2,1
3,8,0.07,4,6,1.54632050000146,1.75527810000131,1,2,1
3,8,0.14,4,5,1.03981610000119,1.24861460000102,1,1,2
3,8,0.14,4,6,1.69936080000116,1.90827870000066,1,2,2
3,8,0.14,4,1,1.19246410000051,1.40148890000273,2,2,1
3,8,0.07,4,2,0.898262599999725,1.1074460000018,1,2,2
3,8,0.14,4,1,0.9158731000025,1.11884000000282,2,2,2
3,8,0.14,4,6,1.86396440000317,2.01401780000015,1,2,1
3,8,0.07,4,1,0.792438799999218,1.00124040000082,1,1,2
3,8,0.14,4,1,0.733288199997332,0.942530499996792,2,2,1
3,8,0.14,4,2,1.13457269999708,1.34266649999699,1,2,2
3,8,0.14,4,2,0.827303500002017,1.03631160000077,1,2,2
3,8,0.07,4,6,1.86417009999786,2.01403299999947,1,1,2
3,8,0.07,4,5,1.02784109999993,1.23677870000029,2,2,2
3,8,0.14,4,1,0.816625400002522,1.02478780000092,2,2,1
3,8,0.14,44,1,1.27514639999936,1.48401290000038,1,1,1
3,8,0.07,44,1,0.709807200000796,0.918449599997984,1,1,2
3,8,0.14,44,1,0.615804999997636,0.824344999997265,2,2,2
3,8,0.14,44,1,0.46251779999875,0.800746100001561,2,2,2
3,8,0.14,44,1,0.770359400001325,0.977462200000446,2,2,2
3,8,0.07,44,4,NaN,2.01396449999811,0,1,1
3,8,0.07,44,1,0.509685900000477,0.800782000002073,1,1,2
3,8,0.14,44,1,1.43975430000137,1.64917290000085,2,2,1
3,8,0.14,44,1,0.745224999998754,0.953996799999004,2,2,1
3,8,0.14,44,1,0.757649900002434,0.965792099999817,2,2,1
3,8,0.07,44,1,0.345053699998971,0.800709200000711,2,2,2
3,8,0.14,44,1,1.02798360000088,1.23702849999972,1,1,2
3,8,0.14,44,1,1.07528999999704,1.28390949999812,1,1,2
3,8,0.14,44,3,0.00824959999954444,0.812531699997635,2,1,2
3,8,0.07,44,6,1.91137870000239,2.01414990000194,2,2,1
3,8,0.07,44,2,1.31145789999937,1.51937069999985,1,2,1
3,8,0.07,4,5,1.21650580000278,1.42505920000258,2,1,1
3,8,0.14,4,2,1.36960420000105,1.57817489999798,1,2,2
3,8,0.14,4,5,1.10337490000165,1.30729920000158,1,1,1
3,8,0.14,4,1,1.00405949999913,1.21311519999654,1,1,2
3,8,0.07,4,1,1.2046064999995,1.41318769999998,2,2,2
3,8,0.07,4,1,0.910239700002421,1.11890660000063,1,1,1
3,8,0.14,4,1,1.12203239999872,1.33104329999696,1,1,1
3,8,0.07,4,1,1.16888859999744,1.37789770000018,2,2,2
3,8,0.07,4,1,1.27508400000079,1.48419990000184,1,1,2
3,8,0.14,4,1,0.839851900000212,1.04868290000013,1,1,2
3,8,0.14,4,1,0.674390800002584,0.883482100001856,2,2,2
3,8,0.14,4,1,0.733474299999216,0.942152699997678,2,2,1
3,8,0.07,4,4,NaN,2.01366950000011,0,1,1
3,8,0.14,4,1,0.604060800000298,0.812727699998504,2,2,2
3,8,0.14,4,1,0.827536199998576,1.03645989999859,1,1,2
3,8,0.07,4,1,0.721366699999635,0.930548700001964,2,2,2
3,8,0.14,44,1,0.55667639999956,0.800627100001293,2,2,1
3,8,0.14,44,1,0.675104900001315,0.883302199999889,2,2,2
3,8,0.07,44,1,0.886555400000361,1.09547090000342,1,1,2
3,8,0.14,44,1,0.756880199998704,0.965907799996785,1,1,2
3,8,0.14,44,1,0.886468500000774,1.09546600000249,1,1,1
3,8,0.14,44,2,0.851522900000418,1.05971549999958,2,1,2
3,8,0.14,44,3,-0.00690999999642372,0.801010400002269,2,2,1
3,8,0.14,44,1,0.462475899999845,0.800853600001574,1,1,1
3,8,0.07,44,6,1.78130289999899,1.99038110000038,2,1,1
3,8,0.07,44,1,0.995595299998968,1.20134229999894,2,2,2
3,8,0.07,44,2,0.604218799999217,0.812777099999948,2,1,2
3,8,0.14,44,1,0.533462699997472,0.800767699998687,2,2,1
3,8,0.07,44,2,0.768811899997672,0.977840600000491,1,2,1
3,8,0.14,44,2,0.935056099999201,1.14248299999963,2,1,1
3,8,0.14,44,2,0.756728499996825,0.96586589999788,2,1,1
3,8,0.07,44,1,0.368530399999145,0.800992799999221,2,2,2
4,1,0.14,4,2,1.13432629999988,1.34296829999994,1,2,1
4,1,0.14,4,1,1.32238400000006,1.53125779999982,2,2,1
4,1,0.14,4,1,0.886874600000283,1.0953970999999,1,1,2
4,1,0.14,4,1,1.10960430000023,1.31888479999998,2,2,2
4,1,0.07,4,1,0.992469300000266,1.20150340000009,2,2,2
4,1,0.14,4,1,0.685840000000098,0.895043600000008,1,1,1
4,1,0.14,4,1,0.851287399999819,1.06010430000015,2,2,2
4,1,0.07,4,1,1.20474680000007,1.41341820000025,1,1,2
4,1,0.14,4,1,1.15775170000006,1.36599260000003,1,1,2
4,1,0.07,4,1,0.898227399999996,1.10699400000021,2,2,1
4,1,0.07,4,1,1.27521000000024,1.48440479999999,2,2,1
4,1,0.07,4,1,1.12329180000006,1.33078810000006,2,2,1
4,1,0.07,4,2,0.815738499999952,1.02485879999995,1,2,2
4,1,0.14,4,1,0.709253699999863,0.918540399999983,2,2,2
4,1,0.07,4,1,1.39290099999971,1.60182480000003,2,2,1
4,1,0.14,4,1,1.06683329999987,1.27184690000013,1,1,2
4,1,0.14,44,5,1.05089409999982,1.26017490000004,2,2,2
4,1,0.14,44,6,1.52216629999975,1.73105410000016,2,2,2
4,1,0.14,44,6,1.93480109999973,2.01390719999972,1,1,1
4,1,0.07,44,1,1.18126990000019,1.38986550000027,2,2,2
4,1,0.14,44,1,1.36925259999998,1.5783193000002,2,2,2
4,1,0.14,44,5,0.886837999999898,1.0953086999998,2,2,2
4,1,0.07,44,3,-0.00642400000015186,0.801052499999969,2,2,1
4,1,0.07,44,5,1.46409440000025,1.67239719999998,2,2,1
4,1,0.14,44,1,1.40494760000001,1.61361850000003,1,1,1
4,1,0.14,44,1,0.756906400000389,0.965744000000086,2,2,1
4,1,0.14,44,1,0.898113000000194,1.1073508000004,2,2,1
4,1,0.14,44,1,0.662735099999736,0.871676899999784,2,2,1
4,1,0.14,44,1,1.32172619999983,1.53111619999981,1,1,1
4,1,0.07,44,6,1.54574400000001,1.75489070000003,2,2,1
4,1,0.07,44,4,NaN,2.01381239999955,0,1,2
4,1,0.14,44,1,0.8988346000001,1.10738130000027,2,2,2
4,1,0.14,4,1,0.650405200000023,0.859668500000225,2,2,2
4,1,0.14,4,1,0.721708000000035,0.930428400000437,2,2,1
4,1,0.14,4,1,0.921590800000104,1.13066140000001,2,2,1
4,1,0.07,4,1,0.803841899999952,1.01289320000024,1,1,1
4,1,0.07,4,6,1.55739380000023,1.76657120000027,2,2,2
4,1,0.14,4,1,0.768763300000046,0.977663499999835,2,2,1
4,1,0.07,4,1,1.19259000000011,1.40142960000003,1,1,2
4,1,0.14,4,1,0.780987800000275,0.989419600000019,2,2,2
4,1,0.07,4,1,1.25135099999989,1.46040909999965,2,2,2
4,1,0.07,4,2,1.35728280000012,1.56630630000018,1,2,1
4,1,0.07,4,6,1.59340370000018,1.80203170000004,1,1,2
4,1,0.07,4,1,0.698449299999993,0.90689489999977,1,1,1
4,1,0.07,4,1,1.07464870000013,1.2838571000002,1,1,1
4,1,0.14,4,1,0.697782800000368,0.907130500000221,2,2,2
4,1,0.14,4,1,1.07473329999993,1.28370829999994,2,2,2
4,1,0.14,4,1,0.768280100000084,0.977571200000057,2,2,1
4,1,0.07,44,6,1.72825869999997,1.93159370000012,2,2,2
4,1,0.14,44,5,1.31001120000019,1.51944080000021,1,1,2
4,1,0.14,44,1,0.21574180000016,0.801202399999966,2,2,2
4,1,0.14,44,1,0.935818800000106,1.14238060000025,1,1,1
4,1,0.14,44,1,0.909905399999843,1.11879629999976,1,1,2
4,1,0.07,44,1,1.45165709999992,1.66070619999982,1,1,1
4,1,0.07,44,1,1.15678810000009,1.36617729999989,2,2,1
4,1,0.07,44,1,1.13396760000023,1.34273120000034,1,1,1
4,1,0.07,44,1,0.76814289999993,0.97754040000018,2,2,2
4,1,0.07,44,1,0.852199299999938,1.06000769999991,1,1,2
4,1,0.14,44,1,0.874576700000034,1.08352999999988,2,2,1
4,1,0.07,44,1,1.3337634999998,1.54298269999981,2,2,2
4,1,0.07,44,1,1.40644870000006,1.61349530000007,2,2,2
4,1,0.07,44,1,0.886377100000118,1.09531870000001,1,1,2
4,1,0.14,44,1,1.1859642999998,1.38975570000002,1,1,2
4,1,0.07,44,1,1.43971850000025,1.64886109999998,1,1,1
4,1,0.07,4,1,1.22830820000036,1.43691949999993,2,2,2
4,1,0.07,4,1,1.26350479999974,1.47231229999988,2,2,2
4,1,0.14,4,1,0.886484099999961,1.09527680000019,2,2,1
4,1,0.07,4,6,1.58163289999993,1.79013779999968,1,2,1
4,1,0.14,4,1,0.721119599999838,0.930096699999922,1,1,2
4,1,0.07,4,1,1.13412509999989,1.3427287999998,1,1,1
4,1,0.14,4,1,1.02978500000017,1.23675550000007,1,1,1
4,1,0.07,4,1,1.32191319999993,1.5311657000002,1,1,1
4,1,0.14,4,1,0.839424100000087,1.0482119000003,1,1,2
4,1,0.07,4,1,0.486161599999832,0.812577599999713,2,2,2
4,1,0.14,4,1,0.7686463,0.977517199999966,1,1,1
4,1,0.14,4,1,0.874642000000222,1.08370670000022,1,1,1
4,1,0.14,4,1,0.792048400000112,1.00094330000002,2,2,2
4,1,0.07,4,1,1.15752780000003,1.36614429999963,1,1,1
4,1,0.14,4,1,0.850669899999957,1.06000779999977,1,1,2
4,1,0.14,4,1,1.36910369999987,1.57824380000011,1,1,1
4,1,0.14,44,1,1.06295369999998,1.27190919999975,1,1,2
4,1,0.07,44,6,1.56969290000006,1.77847999999994,2,2,1
4,1,0.07,44,1,1.32226040000023,1.5313215000001,1,1,1
4,1,0.07,44,1,0.922141200000169,1.13069050000013,2,2,2
4,1,0.07,44,2,0.957481399999779,1.16623009999967,1,2,2
4,1,0.07,44,1,1.35738459999993,1.56624430000011,1,1,2
4,1,0.14,44,6,1.59288719999995,1.80201109999962,1,1,2
4,1,0.07,44,2,0.485957100000178,0.800694600000043,2,1,2
4,1,0.14,44,1,1.08635879999974,1.29553459999988,2,2,1
4,1,0.14,44,1,1.12206229999993,1.33093869999993,1,1,1
4,1,0.14,44,1,1.21965269999964,1.42513929999996,2,2,1
4,1,0.07,44,1,1.35737250000011,1.56618100000014,1,1,1
4,1,0.07,44,1,1.34630629999992,1.55459349999956,1,1,1
4,1,0.14,44,6,1.5577917999999,1.76660679999986,1,1,2
4,1,0.14,44,1,1.34629490000043,1.5543689000001,2,2,1
4,1,0.07,44,1,1.39312000000018,1.60187770000039,1,1,2
4,1,0.07,4,2,1.29880659999981,1.50770640000019,2,1,2
4,1,0.07,4,1,1.20461639999985,1.41358570000011,1,1,2
4,1,0.14,4,1,1.08753649999971,1.29590749999988,1,1,2
4,1,0.07,4,1,1.37422180000021,1.57833010000013,2,2,2
4,1,0.14,4,1,1.4552934999997,1.66061589999981,1,1,1
4,1,0.07,4,1,0.770557800000006,0.977613500000189,1,1,1
4,1,0.07,4,1,1.06325960000004,1.2719860000002,2,2,1
4,1,0.07,4,1,1.01568550000002,1.22516210000003,1,1,1
4,1,0.07,4,1,0.969402199999877,1.17780249999987,1,1,2
4,1,0.14,4,1,0.957452499999818,1.16595079999979,1,1,2
4,1,0.07,4,1,1.38074659999984,1.59009870000045,1,1,2
4,1,0.07,4,2,1.32476959999985,1.53105679999953,2,1,2
4,1,0.07,4,1,1.44003109999994,1.64887470000031,2,2,1
4,1,0.14,4,1,0.957366200000251,1.16607209999984,1,1,1
4,1,0.14,4,1,1.23942110000007,1.44847250000021,2,2,1
4,1,0.14,4,1,0.698266399999738,0.906916299999466,1,1,1
4,1,0.14,44,5,0.93326739999975,1.14258539999992,2,2,2
4,1,0.07,44,6,1.50089540000045,1.70780090000062,1,1,2
4,1,0.07,44,2,0.274141599999894,0.800866799999312,2,1,2
4,1,0.07,44,1,1.0628140000008,1.27201460000015,2,2,1
4,1,0.07,44,1,1.28662299999996,1.49574260000009,2,2,2
4,1,0.14,44,1,0.839470400000209,1.0482933000003,1,1,2
4,1,0.07,44,6,1.65260099999978,1.86111540000002,1,1,1
4,1,0.07,44,1,0.816034899999977,1.02468750000025,2,2,1
4,1,0.14,44,1,1.27499230000012,1.48382349999974,2,2,2
4,1,0.14,44,1,1.38215049999963,1.59003589999975,1,1,1
4,1,0.14,44,1,1.25141079999958,1.4603862999993,1,1,1
4,1,0.14,44,1,0.83932840000034,1.04821429999993,2,2,1
4,1,0.14,44,1,1.03967550000016,1.24833269999999,1,1,2
4,1,0.07,44,1,0.686206900000798,0.894848400000228,2,2,1
4,1,0.07,44,1,0.993089799999325,1.2015449999999,1,1,1
4,1,0.14,44,1,0.650848400000541,0.859676500000205,1,1,1
4,2,0.14,44,6,1.89946789999976,2.02566540000043,1,1,2
4,2,0.07,44,5,1.45236860000023,1.66102289999981,1,1,1
4,2,0.14,44,1,1.25180819999969,1.46067310000035,1,1,2
4,2,0.07,44,2,1.29923950000011,1.50787599999967,1,2,2
4,2,0.07,44,6,1.84024950000003,2.01396560000012,1,2,1
4,2,0.14,44,6,1.67632080000021,1.88451369999984,2,2,2
4,2,0.07,44,5,1.47509650000029,1.68423390000044,2,2,2
4,2,0.14,44,1,1.16949670000031,1.37807420000081,1,1,1
4,2,0.14,44,1,1.21636419999959,1.42515300000014,2,2,1
4,2,0.07,44,4,NaN,2.01411069999995,0,2,2
4,2,0.14,44,1,0.935427899999922,1.14238719999958,2,2,1
4,2,0.14,44,1,0.874788099999932,1.08366229999956,2,2,1
4,2,0.14,44,1,0.898229000000356,1.10709430000043,1,1,1
4,2,0.07,44,6,1.6401536000003,1.84922640000059,1,2,1
4,2,0.14,44,6,1.53382130000045,1.74319460000061,1,1,1
4,2,0.07,44,6,1.59429120000004,1.80196190000061,2,1,2
4,2,0.07,4,6,1.8051531000001,2.01399459999993,2,1,1
4,2,0.14,4,1,0.933274200000596,1.14212330000009,2,2,1
4,2,0.07,4,1,1.08691849999923,1.2955179999999,1,1,1
4,2,0.14,4,1,0.957062499999665,1.16595479999978,2,2,1
4,2,0.07,4,1,1.14660980000008,1.3544009999996,2,2,2
4,2,0.14,4,1,1.45213650000005,1.66075399999954,1,1,2
4,2,0.07,4,1,1.18119539999952,1.38983949999965,1,1,2
4,2,0.14,4,6,1.91101600000002,2.01402529999996,2,2,1
4,2,0.07,4,4,NaN,2.01410450000003,0,1,2
4,2,0.07,4,2,0.558922400000483,0.812541600000259,1,2,1
4,2,0.14,4,1,0.886715399999957,1.09545139999955,1,1,2
4,2,0.07,4,1,1.49849399999948,1.70765010000014,2,2,1
4,2,0.14,4,1,1.01578830000017,1.22482459999992,1,1,1
4,2,0.07,4,1,1.12192589999995,1.33084830000007,1,1,1
4,2,0.14,4,1,1.00481440000021,1.21322610000061,1,1,1
4,2,0.07,4,6,1.50084650000008,1.70794490000026,1,1,1
4,2,0.07,44,6,1.59330989999944,1.80212429999938,1,1,2
4,2,0.14,44,6,1.80538030000025,2.0138835000007,1,1,2
4,2,0.07,44,1,1.2043762000003,1.41314860000057,1,1,2
4,2,0.14,44,1,1.14521880000029,1.35432920000039,1,1,1
4,2,0.07,44,1,1.48678999999993,1.69560629999978,1,1,2
4,2,0.07,44,1,1.2636293000005,1.47221640000043,2,2,2
4,2,0.14,44,1,0.899206500000219,1.10718150000048,1,1,2
4,2,0.14,44,1,0.9813537,1.18965180000032,1,1,2
4,2,0.14,44,1,0.910055499999544,1.11888779999936,2,2,1
4,2,0.07,44,6,1.73461970000062,1.94323750000058,1,2,1
4,2,0.07,44,6,1.92354989999967,2.01392659999965,2,2,2
4,2,0.07,44,6,1.8405929999999,2.01414289999957,1,1,1
4,2,0.14,44,1,0.969270900000083,1.17775559999973,1,1,2
4,2,0.14,44,1,0.806172499999775,1.01306609999938,2,2,2
4,2,0.07,44,1,1.16011209999942,1.36611449999964,2,2,1
4,2,0.14,44,1,1.39295149999998,1.60177050000038,2,2,1
4,2,0.14,4,1,1.41602580000017,1.62525449999976,2,2,2
4,2,0.14,4,1,0.82748459999948,1.0364740999994,2,2,2
4,2,0.07,4,1,1.08644920000006,1.29548220000015,2,2,1
4,2,0.14,4,1,0.968939299999874,1.17782239999997,1,1,2
4,2,0.07,4,1,1.19293240000025,1.40175569999974,1,1,2
4,2,0.07,4,4,NaN,2.01403010000013,0,2,2
4,2,0.14,4,1,0.983509599999707,1.1895756999993,2,2,2
4,2,0.14,4,1,1.03189119999934,1.23664349999945,1,1,1
4,2,0.07,4,6,1.59320930000013,1.80191860000014,2,1,2
4,2,0.14,4,1,0.627263299999868,0.836035100000117,2,2,2
4,2,0.07,4,2,1.38124400000015,1.59001939999962,2,1,1
4,2,0.14,4,1,1.20437249999941,1.41339840000001,2,2,1
4,2,0.14,4,1,0.557332000000315,0.800965600000382,1,1,2
4,2,0.07,4,1,0.827908399999615,1.03640480000013,2,2,1
4,2,0.07,4,1,0.791864400000122,1.00122360000023,1,1,1
4,2,0.14,4,1,0.839618999999402,1.0482678999997,2,2,2
4,2,0.14,44,1,1.18102069999986,1.38993800000026,1,1,2
4,2,0.14,44,1,0.815799099999822,1.02476469999965,2,2,2
4,2,0.07,44,1,1.13365040000008,1.34263350000037,1,1,1
4,2,0.07,44,1,0.804127399999743,1.01278749999983,1,1,1
4,2,0.07,44,1,0.652865900000506,0.859651100000519,2,2,1
4,2,0.07,44,2,0.721873200000118,0.930382999999892,1,2,1
4,2,0.14,44,1,0.710064899999452,0.918684499999472,2,2,1
4,2,0.14,44,1,0.75711020000017,0.965986199999861,1,1,2
4,2,0.14,44,1,0.710450300000048,0.918642999999975,2,2,2
4,2,0.14,44,1,0.780890500000169,0.989585199999965,2,2,2
4,2,0.14,44,1,0.913702300000296,1.11895270000059,1,1,1
4,2,0.14,44,1,0.627234399999907,0.836198199999671,2,2,2
4,2,0.07,44,1,0.910027899999477,1.11901119999948,1,1,1
4,2,0.07,44,6,1.8638589000002,2.01398320000044,2,2,2
4,2,0.14,44,1,0.544662499999504,0.801102499999615,1,1,1
4,2,0.07,44,1,0.3096388999993,0.800902799999676,2,2,2
4,2,0.07,4,1,0.639903100000083,0.847868099999687,2,2,2
4,2,0.07,4,1,1.34572310000021,1.55451380000068,2,2,1
4,2,0.14,4,1,0.862877000000481,1.0716381000002,1,1,1
4,2,0.14,4,1,0.733477799999491,0.942185299999437,2,2,1
4,2,0.07,4,1,0.957012199999554,1.16601149999951,1,1,2
4,2,0.14,4,1,0.698311799999829,0.906914199999846,2,2,1
4,2,0.14,4,1,0.74503360000017,0.953967699999339,1,1,2
4,2,0.07,4,2,0.815510399999766,1.02459959999942,2,1,2
4,2,0.07,4,1,0.804131400000188,1.0130422000002,1,1,2
4,2,0.14,4,1,0.685949400000027,0.894939699999668,2,2,1
4,2,0.07,4,1,0.827371900000799,1.03641710000011,1,1,1
4,2,0.14,4,1,1.12184570000045,1.33077370000046,1,1,1
4,2,0.14,4,1,1.38130889999957,1.58991279999918,1,1,2
4,2,0.07,4,1,1.18202190000011,1.38980480000009,2,2,1
4,2,0.07,4,2,1.1227772000002,1.33099490000041,1,2,2
4,2,0.14,4,1,1.16904780000004,1.37805700000081,1,1,2
4,2,0.14,44,1,0.93381270000009,1.14243410000017,2,2,2
4,2,0.07,44,1,0.815630099999908,1.02437509999982,1,1,2
4,2,0.07,44,1,1.1338495,1.34276780000073,2,2,1
4,2,0.07,44,6,1.95861630000036,2.01425159999962,1,1,1
4,2,0.07,44,1,1.46340370000053,1.67253040000014,1,1,1
4,2,0.14,44,1,0.773065700000188,0.977649200000087,2,2,2
4,2,0.14,44,1,0.898735299999316,1.10703019999983,2,2,1
4,2,0.07,44,1,1.32262510000055,1.5313055000006,2,2,1
4,2,0.07,44,1,1.01608039999974,1.22496219999994,1,1,2
4,2,0.14,44,1,1.17027210000015,1.37809199999992,1,1,1
4,2,0.07,44,1,0.780748599999242,0.989579099999901,1,1,1
4,2,0.14,44,1,1.01615159999983,1.22489859999951,2,2,1
4,2,0.07,44,1,1.09866310000052,1.30736670000078,1,1,2
4,2,0.07,44,1,0.79225469999983,1.00112050000007,2,2,2
4,2,0.07,44,1,1.38130139999976,1.59004420000019,1,1,2
4,2,0.14,44,6,1.63999189999959,1.84910659999969,2,1,1
4,2,0.14,4,1,0.933971399999791,1.14257739999994,1,1,1
4,2,0.14,4,1,0.452659200000198,0.812569300000177,2,2,2
4,2,0.07,4,2,1.08614130000024,1.29528409999966,1,2,2
4,2,0.07,4,1,0.99286579999989,1.20151420000002,2,2,1
4,2,0.14,4,1,0.509804899999835,0.800834799999393,2,2,2
4,2,0.14,4,1,0.746623799999725,0.953738799999883,1,1,1
4,2,0.07,4,2,1.20401990000028,1.41330840000046,2,1,1
4,2,0.14,4,1,0.95694210000056,1.16601230000015,2,2,1
4,2,0.07,4,1,1.06280169999991,1.27201150000019,2,2,2
4,2,0.07,4,1,0.828495599999769,1.03640460000042,1,1,2
4,2,0.07,4,1,1.45177109999986,1.6606010000005,2,2,1
4,2,0.14,4,1,0.898328700000093,1.10718690000067,2,2,2
4,2,0.07,4,1,0.850874200000362,1.05995520000033,2,2,2
4,2,0.14,4,1,0.674537799999598,0.883219100000133,1,1,1
4,2,0.07,4,6,1.9115912999996,2.01447849999931,2,2,2
4,2,0.14,4,1,0.709961300000032,0.918660799999998,1,1,2
4,3,0.14,4,1,0.803709899999376,1.01283989999956,2,2,2
4,3,0.14,4,1,0.828075599999465,1.03653659999964,2,2,1
4,3,0.07,4,1,0.71278970000003,0.919058000000405,1,1,1
4,3,0.14,4,1,0.850616499999887,1.05987289999939,2,2,1
4,3,0.14,4,1,0.592262699999992,0.800762500000019,1,1,2
4,3,0.14,4,1,0.639001500000631,0.847928700000011,1,1,2
4,3,0.07,4,6,1.60461260000011,1.81350190000012,2,2,1
4,3,0.07,4,4,NaN,2.01401540000006,0,2,2
